angle_error,pixel_error,head_yaw,head_pitch,head_roll,norm_target_x,norm_target_y,pred_nx,pred_ny,session_id,user_id,split
0.5047421588049364,202.69504575334292,-24.51683603969954,-171.82855100530796,-0.1891227182240361,0.6596367896895138,0.6597938144329897,0.5349178090691566,0.5831349268555641,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5695826290474058,200.32725858227963,-24.31958374144085,-171.88149243208716,-0.1312121046596628,0.6596367896895138,0.6597938144329897,0.5364648625254631,0.5835684761404991,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.841629354068268,206.44133754664563,-23.9855981407184,-171.6660595748693,-0.2745833445565305,0.6596367896895138,0.6597938144329897,0.5330630652606487,0.5794397071003914,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5647526074797767,207.98860803426072,-23.482129132784745,-171.90216204381758,-0.2818010131772889,0.6596367896895138,0.6597938144329897,0.5314998626708984,0.5819646418094635,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.4817329007172495,206.1916019195462,-24.250589046580902,-171.50731929202828,-0.3479211265642921,0.6596367896895138,0.6597938144329897,0.5325194485485554,0.5830939263105392,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
1.1303848245695827,196.87452749380614,-23.716319172960368,-171.4756746728389,-0.2994566915544713,0.6596367896895138,0.6597938144329897,0.536567360162735,0.5961313247680664,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.9200482594132364,212.7139366301985,-23.453392422094403,-171.72904360510836,-0.2403846691432989,0.6596367896895138,0.6597938144329897,0.5264318101108074,0.592456042766571,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5093729481712691,430.51943587968816,-23.76474772876452,-171.24893982949288,-0.5630859723173893,0.8201523140011716,0.8200562324273665,0.5677269995212555,0.6034753695130348,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.27411241809811104,432.8804654300713,-23.89017820838034,-171.70084533772783,-0.6295794227793554,0.8201523140011716,0.8200562324273665,0.565649576485157,0.6048593074083328,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.3256588705358646,436.6596704103622,-23.71268592737161,-172.03480394323356,-0.5193810416232452,0.8201523140011716,0.8200562324273665,0.5622598081827164,0.607400692999363,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.35608270981587586,433.4103938928355,-24.08643303648189,-171.77908633128305,-0.7012510605480267,0.8201523140011716,0.8200562324273665,0.5654620379209518,0.6041329130530357,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.5352230417458277,429.76616251939697,-24.18732415536948,-171.91510915197165,-0.6926232775546807,0.8201523140011716,0.8200562324273665,0.5682340785861015,0.6036135256290436,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.3006658966128945,435.60267504009926,-23.85075676204549,-172.12202563264938,-0.4901169792446397,0.8201523140011716,0.8200562324273665,0.5636178255081177,0.6051254794001579,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.9414920811710503,444.5984688671215,-23.11442448287796,-171.7366056008154,-0.5552431277007295,0.8201523140011716,0.8200562324273665,0.5570721924304962,0.60545714199543,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.30196467842978897,434.0996991163497,-23.775969131329408,-171.97531688681278,-0.4106060806775943,0.8201523140011716,0.8200562324273665,0.5635455623269081,0.6095164567232132,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
0.6376578307010659,438.9773280418566,-24.09517977615944,-171.67597505370156,-0.4878968861845214,0.8201523140011716,0.8200562324273665,0.5600135363638401,0.6096677631139755,S20251223_195223_DEVZjesur_CAM0_Gno_glass,13,train
